x,y,label
-0.7545029,-35.633953,5
0.4899334,-35.919415,5
0.26442418,-36.50524,5
-0.036359653,-36.51618,5
-4.0733657,-32.600754,5
-4.349092,-31.168776,5
-5.1117864,-31.752281,5
-5.826449,-31.71199,5
-4.5204334,-32.026623,5
-5.150267,-31.792921,5
-5.206489,-30.676327,5
-5.463999,-31.559393,5
-4.811092,-30.311298,5
-5.6414475,-31.130228,5
-5.635088,-31.330124,5
-5.508379,-30.994677,5
-4.744331,-30.43229,5
-5.5261145,-33.1512,5
-5.5386076,-32.841576,5
-5.7757306,-32.53123,5
-5.188776,-31.107275,5
-4.484118,-30.523468,5
2.6984124,42.971058,6
-0.919166,-7.5366616,6
2.4771128,-0.45529208,6
-0.03837728,-6.6615705,6
1.2028747,-11.085694,6
1.8664036,-4.702288,6
1.1949427,-10.827555,6
-0.9997973,-7.234227,6
0.89750546,-11.482361,6
4.5880384,-3.0639353,6
0.9721159,-5.6963096,6
1.6174623,-11.541553,6
2.0632286,-4.5223947,6
1.0524833,-10.656674,6
4.6035404,-3.1267073,6
-0.65216345,-7.911158,6
5.2037897,-6.658551,6
1.2360014,-11.09266,6
1.1753072,-5.9938807,6
3.1120384,-2.7640913,6
0.09991623,-6.663954,6
2.9689364,-2.7112262,6
0.8481261,-5.553003,6
2.459734,-0.13583687,6
-0.038848527,-7.0414886,6
2.4665189,0.9508143,6
0.8973044,-10.619042,6
1.1965233,-6.1272383,6
2.6029465,-1.7320032,6
-1.104996,-7.510576,6
2.710405,42.872765,7
0.78197765,13.224354,7
-1.382759,10.746812,7
-3.109704,5.714682,7
-3.3287141,5.93824,7
-1.6366984,10.932665,7
-1.1409715,10.097561,7
1.4949926,6.4097505,7
-4.330166,4.52357,7
-4.99505,6.287337,7
-3.9447505,5.7221966,7
-5.305602,3.2766109,7
0.7756581,7.6928325,7
-1.225855,10.40305,7
-2.6869464,7.90605,7
-5.3963203,6.1411886,7
-5.2484765,5.276563,7
-3.7941163,3.790998,7
-5.3611937,3.405506,7
1.4875592,6.329754,7
-4.4592876,3.216233,7
