x,y,label
-10.522896,-38.699787,3
-10.069363,-39.051907,3
-8.345105,-38.638363,3
-9.043282,-37.991604,3
-9.649856,-37.567497,3
-9.78372,-38.17886,3
-9.918308,-38.81443,3
-9.695719,-38.999832,3
-9.67442,-37.784832,3
-10.991263,-38.63186,3
-11.397444,-37.613716,3
-10.951028,-38.61202,3
-9.618829,-39.940125,3
-11.58051,-38.585316,3
-10.61186,-39.81343,3
-10.622349,-39.359493,3
-7.6222653,-39.237484,3
-8.210772,-38.08897,3
-11.319062,-36.501034,3
-9.105237,-39.144413,3
-7.8521194,-38.194088,3
-12.296235,-38.44495,3
-9.39465,-39.537876,3
-10.071394,-38.09166,3
-10.816872,-37.77857,3
-11.242224,-39.225674,3
-11.412496,-38.2098,3
-11.16683,-39.07655,3
-11.614728,-39.825542,3
-10.524073,-39.62753,3
-11.430611,-39.51094,3
-10.589123,-38.69059,3
-11.329625,-38.268658,3
-9.423806,-38.80616,3
-17.100367,17.69235,4
-21.315472,20.603445,4
-17.64723,19.069805,4
-17.947865,17.156427,4
-19.855125,19.933535,4
-18.889614,20.769995,4
-19.665482,19.919716,4
-21.08158,20.294916,4
-20.883411,18.835413,4
-17.5681,18.83964,4
-19.611105,18.690893,4
-18.48123,18.875708,4
-21.49449,20.253378,4
-18.935276,19.104622,4
-19.533926,18.067604,4
-19.003178,19.430233,4
-18.612133,19.538235,4
-19.87976,17.658072,4
-20.10287,20.99797,4
-18.393112,19.558022,4
-18.848225,18.182657,4
-19.97024,20.853323,4
-18.85747,17.464104,4
-20.116976,20.0023,4
-19.02876,17.634357,4
-20.138317,20.843023,4
-18.825314,17.453959,4
-21.324507,20.239197,4
-18.505491,18.44263,4
-19.106771,19.489952,4
-21.27656,18.520037,4
-19.70072,18.175371,4
-20.349463,17.90714,4
-21.77362,19.978935,4
-19.323992,17.818352,4
-20.102133,19.49799,4
-18.142908,18.48709,4
-18.115086,17.435787,4
-20.94835,20.762333,4
-18.706327,17.770443,4
23.286545,-30.920012,5
17.821888,-31.103275,5
20.144682,-31.556581,5
18.285286,-33.671036,5
20.131636,-32.24738,5
18.555061,-33.915855,5
20.535007,-32.36426,5
19.255617,-32.856445,5
20.624538,-32.144745,5
18.341482,-32.18107,5
18.14842,-32.74617,5
22.332767,-31.941422,5
22.342829,-31.709612,5
22.699228,-31.595488,5
21.3519,-31.908564,5
19.44933,-33.4571,5
21.898855,-32.46258,5
22.226416,-31.629562,5
20.6554,-33.04792,5
19.929949,-32.631165,5
18.46952,-31.889717,5
18.6156,-33.18212,5
22.11943,-32.013023,5
20.989859,-32.827053,5
19.16661,-32.02595,5
18.435844,-31.140215,5
23.36072,-31.556536,5
19.034342,-32.64572,5
19.637333,-33.579674,5
